,prediction,test
2150,27702.9125,[27799]
2151,27992.6525,[28388]
2152,18233.295,[17079]
2153,38800.605,[38000]
2154,21467.6575,[22484]
2155,45278.705,[44000]
2156,22334.9675,[17319]
2157,27424.3475,[33188]
2158,24496.7025,[25655]
2159,26514.245,[30240]
2160,39807.63,[40663]
2161,40155.4125,[40930]
2162,37977.4775,[36531]
2163,26618.575,[26343]
2164,38986.8825,[41351]
2165,16721.6675,[14029]
2166,25775.3175,[25680]
2167,30314.8725,[34456]
2168,28111.635,[32006]
2169,19818.87,[20225]
2170,8063.39,[5557]
2171,37173.97,[38028]
2172,16944.64,[16552]
2173,40024.1275,[39320]
2174,52468.1875,[54501]
2175,31419.42,[32300]
2176,9577.8025,[10162]
2177,4659.7975,[3586]
2178,31976.315,[31727]
2179,11734.645,[12162]
2180,24587.1975,[20210]
2181,18290.1875,[10000]
2182,16172.79,[11146]
2183,6109.9075,[10523]
2184,52375.0,[50000]
2185,40725.935,[42882]
2186,13943.25,[14148]
2187,16117.68,[17577]
2188,28636.0,[28636]
2189,19801.1575,[16313]
2190,38824.7475,[35695]
2191,20723.015,[20863]
2192,37064.125,[36776]
2193,32396.84,[28800]
2194,37685.065,[44865]
2195,44976.5075,[40244]
2196,19924.9225,[36921]
2197,21074.26,[19697]
2198,25073.8175,[15258]
2199,33845.05,[34984]
2200,22139.56,[20999]
2201,34020.4275,[32383]
2202,27544.715,[25476]
2203,11097.875,[10500]
2204,32610.315,[33855]
2205,31471.1125,[29932]
2206,58150.6675,[61000]
2207,41655.99,[42135]
2208,49249.2675,[50348]
2209,26310.0075,[24961]
2210,29151.945,[30820]
2211,42991.1825,[41567]
2212,11078.98,[10999]
2213,44584.375,[47400]
2214,28924.2825,[27477]
2215,31335.5375,[26034]
2216,22409.4875,[22210]
2217,10943.875,[10950]
2218,24298.6,[24328]
2219,22987.62,[26987]
2220,12715.1275,[11805]
2221,20386.755,[16154]
2222,42519.0675,[46819]
2223,33445.0775,[30438]
2224,6745.5475,[6375]
2225,19365.0825,[19867]
2226,12380.8375,[18603]
2227,19706.0525,[18700]
2228,40317.68,[43400]
2229,26587.31,[26477]
2230,36084.2925,[38261]
2231,44613.7675,[46500]
2232,36370.24,[34500]
2233,38543.64,[38272]
2234,36031.7475,[35036]
2235,27566.5325,[26477]
2236,30531.8325,[28209]
2237,4744.74,[4000]
2238,34920.675,[38000]
2239,30815.085,[31837]
2240,28541.48,[26543]
2241,21828.6525,[20691]
2242,11349.6525,[11643]
2243,32276.375,[31387]
2244,18437.4,[18802]
2245,16013.2325,[14568]
2246,21421.74,[18999]
2247,37812.155,[36445]
2248,4295.7825,[16000]
2249,30714.0475,[29265]
2250,29315.6825,[26690]
2251,30194.835,[28332]
2252,25820.7375,[30500]
2253,2941.8575,[2410]
2254,36649.8425,[34431]
2255,45307.105,[49150]
2256,19955.5,[24625]
2257,20932.87,[20999]
2258,20822.0475,[18969]
2259,27403.0325,[27558]
2260,20303.155,[23333]
2261,33279.0325,[31596]
2262,1610.4925,[5225]
2263,19746.7125,[13300]
2264,25745.7375,[23808]
2265,32716.4325,[30668]
2266,41519.375,[41400]
2267,45651.56,[51499]
2268,18886.0675,[13349]
2269,21815.4175,[19946]
2270,24972.6275,[25123]
2271,70130.3,[70555]
2272,24111.0,[34995]
2273,28787.23,[27040]
2274,17306.3875,[17243]
2275,25746.4175,[25159]
2276,45241.75,[42174]
2277,26344.0575,[24311]
2278,34294.28,[34294]
2279,7883.4625,[6000]
2280,19946.52,[19955]
2281,29309.18,[30732]
2282,32663.1275,[32852]
2283,41767.605,[42348]
2284,24362.5925,[25455]
2285,43810.1975,[47900]
2286,27870.8475,[26767]
2287,35140.7175,[37182]
2288,26954.46,[26454]
2289,35294.445,[37599]
2290,21063.29,[16698]
2291,4435.1025,[2300]
2292,9607.7075,[5555]
2293,10768.0,[10000]
2294,34633.615,[34774]
2295,2708.1075,[1400]
2296,34834.0475,[43061]
2297,4060.57,[7507]
2298,27268.97,[27492]
2299,12111.49,[11999]
2300,27737.8925,[26904]
2301,37559.3175,[38278]
2302,45588.12,[52830]
2303,30778.515,[28457]
2304,6807.99,[2997]
2305,24322.935,[21226]
2306,29903.14,[30371]
2307,41441.2575,[42150]
2308,48484.52,[51195]
2309,60156.4475,[60500]
2310,30809.3825,[31907]
2311,42354.9275,[42969]
2312,25193.415,[28293]
2313,29136.8725,[31377]
2314,26482.07,[26729]
2315,41786.69,[41900]
2316,26218.515,[26477]
2317,2372.8675,[2999]
2318,14129.8625,[11818]
2319,33248.085,[29222]
2320,31471.625,[30618]
2321,12763.8325,[10000]
2322,37706.7175,[39900]
2323,24681.755,[24597]
2324,24407.14,[25642]
2325,28370.9925,[27828]
2326,20869.5375,[20917]
2327,1812.255,[2413]
2328,11066.48,[10999]
2329,26526.5375,[26486]
2330,29878.845,[30326]
2331,15088.36,[13533]
2332,37910.4775,[42900]
2333,41523.6475,[44650]
2334,34635.005,[41054]
2335,2384.625,[2700]
2336,29910.035,[31960]
2337,22622.7,[19995]
2338,18416.7025,[16083]
2339,42434.805,[42400]
2340,19076.3875,[17500]
2341,20109.345,[18129]
2342,40208.54,[42000]
2343,3748.7575,[18200]
2344,17244.1575,[16267]
2345,19191.365,[15987]
2346,25696.26,[25840]
2347,34955.2525,[33223]
2348,26380.8875,[26265]
2349,26809.6375,[26231]
2350,33458.3175,[33601]
2351,25288.24,[25910]
2352,3467.6125,[2602]
2353,34066.3075,[32500]
2354,54900.0,[54900]
2355,47750.9125,[45750]
2356,28304.69,[26750]
2357,40064.075,[49000]
2358,42029.805,[42704]
2359,39071.8875,[37900]
2360,36151.175,[37214]
2361,23561.8925,[24375]
2362,23327.505,[27579]
2363,29818.4475,[26500]
2364,30030.125,[30750]
2365,38068.2625,[38403]
2366,23995.01,[23995]
2367,52056.385,[57534]
2368,40972.7525,[40520]
2369,27378.115,[28865]
2370,37949.7025,[38655]
2371,27067.8875,[29843]
2372,33338.61,[34156]
2373,29836.965,[33760]
2374,1713.75,[1350]
2375,3212.875,[3200]
2376,44775.5875,[44728]
2377,39193.8375,[40079]
2378,38907.9875,[39900]
2379,22121.5525,[22070]
2380,11073.0625,[10999]
2381,34290.6225,[33304]
2382,34487.96,[32993]
2383,34924.345,[34995]
2384,43278.255,[64120]
2385,23426.55,[23044]
2386,21293.6125,[20094]
2387,25462.4475,[24875]
2388,31496.0075,[35949]
2389,18000.0,[18000]
2390,30664.185,[30108]
2391,11073.845,[10999]
2392,11587.7425,[10999]
2393,39070.0125,[37315]
2394,24616.295,[24967]
2395,31390.765,[34776]
2396,2203.21,[1379]
2397,27269.2425,[26690]
2398,17615.56,[18259]
2399,26090.0275,[24789]
2400,18139.395,[17340]
2401,17236.39,[15250]
2402,19243.7475,[19279]
2403,46356.9025,[49553]
2404,26816.595,[28368]
2405,26221.22,[24192]
2406,41341.7,[40400]
2407,31824.145,[31841]
2408,33340.27,[32488]
2409,24688.42,[24805]
2410,39313.15,[43386]
2411,22211.545,[22160]
2412,19998.4725,[17633]
2413,21036.3325,[20120]
2414,28206.5075,[31338]
2415,38390.2775,[38675]
2416,42091.165,[44150]
2417,40579.195,[42900]
2418,19018.2775,[18006]
2419,33376.9,[36405]
2420,22252.295,[18890]
2421,22999.08,[28535]
2422,18862.1375,[16561]
2423,26334.705,[26930]
2424,27478.495,[26277]
2425,43355.2925,[42726]
2426,41515.8575,[42870]
2427,23612.995,[23995]
2428,23134.5175,[30393]
2429,39046.1025,[37877]
2430,21730.235,[21674]
2431,21395.8925,[21361]
2432,20570.6275,[19276]
2433,42706.115,[43650]
2434,48161.9575,[44280]
2435,23274.625,[28815]
2436,3700.0,[3700]
2437,29172.465,[29798]
2438,24271.8375,[28252]
2439,30342.0725,[31914]
2440,18000.0,[18000]
2441,3404.1125,[2979]
2442,35790.1775,[36704]
2443,14823.2975,[17123]
2444,26486.93,[26350]
2445,26394.1375,[28435]
2446,20488.16,[19165]
2447,32348.975,[30496]
2448,27659.9375,[24924]
2449,34760.525,[34216]
2450,12770.155,[9388]
2451,6230.0,[6500]
2452,10448.5375,[10219]
2453,35383.1375,[35594]
2454,21473.5075,[19631]
2455,19496.15,[16952]
2456,36020.665,[35716]
2457,22155.2625,[23290]
2458,34593.6075,[33923]
2459,16056.6375,[11500]
2460,16199.2125,[16950]
2461,29939.18,[30900]
2462,29565.425,[29066]
2463,19021.96,[19032]
2464,36617.82,[37120]
2465,19258.2525,[19400]
2466,22807.3575,[26332]
2467,28567.3625,[28500]
2468,22559.165,[21533]
2469,18875.4075,[18561]
2470,33575.8325,[39865]
2471,31815.8275,[32047]
2472,20872.175,[20093]
2473,25070.925,[24722]
2474,23713.2325,[23089]
2475,28863.2125,[43050]
2476,5232.5225,[7955]
2477,23584.5675,[25222]
2478,27022.5,[27455]
2479,28670.1525,[28636]
2480,37352.46,[36950]
2481,31407.96,[29392]
2482,26917.1575,[27617]
2483,63260.5225,[64995]
2484,16759.015,[16875]
2485,22017.5675,[23750]
2486,41734.56,[42500]
2487,24191.1625,[20172]
2488,30747.2525,[28991]
2489,11649.2,[11307]
2490,8286.96,[9190]
2491,35674.7575,[34646]
2492,25292.5175,[22513]
2493,15500.0,[15500]
2494,40548.0625,[42000]
2495,22862.2225,[27925]
2496,34839.0025,[34282]
2497,37016.14,[35720]
2498,40210.0225,[43650]
2499,40381.405,[39317]
2500,44714.925,[49214]
2501,45124.08,[50143]
2502,35258.485,[35336]
2503,33218.965,[33259]
2504,40165.855,[40576]
2505,11357.51,[10999]
2506,18694.6175,[18762]
2507,29912.9075,[33216]
2508,31295.5725,[29863]
2509,24106.265,[24913]
2510,3454.965,[3700]
2511,28538.52,[27900]
2512,35722.395,[35173]
2513,14440.86,[10000]
2514,5658.77,[5166]
2515,21296.2725,[21098]
2516,43267.0225,[43196]
2517,29734.405,[31102]
2518,34868.4775,[34189]
2519,17940.98,[13494]
2520,42685.1575,[45750]
2521,12907.7175,[11999]
2522,20139.0,[21226]
2523,31474.4575,[31790]
2524,14727.0425,[11950]
2525,27255.48,[27526]
2526,37217.3675,[37081]
2527,34022.555,[35298]
2528,43912.135,[46489]
2529,27980.5675,[28710]
2530,45069.875,[45050]
2531,21180.225,[21165]
2532,30646.1975,[30932]
2533,1100.0,[1100]
2534,37931.195,[35911]
2535,26995.595,[27174]
2536,17146.05,[13925]
2537,42955.3025,[44511]
2538,2104.35,[6163]
2539,13840.2775,[12284]
2540,42004.9725,[43161]
2541,37338.44,[37150]
2542,32781.34,[30506]
2543,4513.6175,[4494]
2544,21814.075,[19377]
2545,32992.41,[32031]
2546,7378.9025,[8999]
2547,59880.565,[71750]
2548,31740.1575,[31621]
2549,40757.425,[41560]
2550,33332.055,[39388]
2551,3792.42,[4999]
2552,30357.51,[28800]
2553,5733.3125,[5700]
2554,42360.355,[42723]
2555,66149.69,[66500]
2556,11876.0775,[12616]
2557,38672.2625,[32300]
2558,3416.3225,[4200]
2559,27053.145,[33636]
2560,33665.4,[41000]
2561,34749.555,[35053]
2562,46990.8175,[45000]
2563,26558.77,[26237]
2564,38726.2725,[39430]
2565,39705.92,[37000]
2566,34830.18,[34444]
2567,9379.8575,[7000]
2568,10887.0175,[10250]
2569,34481.7225,[34472]
2570,27123.7375,[21977]
2571,34604.53,[33990]
2572,46985.6375,[45923]
2573,40154.445,[40574]
2574,28961.895,[24107]
2575,32182.615,[30250]
2576,40792.3175,[38000]
2577,36228.7125,[39057]
2578,19390.0275,[23190]
2579,33158.37,[34649]
2580,18848.0925,[21361]
2581,28319.9475,[28571]
2582,23092.8075,[23898]
2583,22645.915,[20998]
2584,5654.3075,[7500]
2585,28537.9175,[29074]
2586,20491.2325,[16531]
2587,22244.68,[24032]
2588,38531.33,[42400]
2589,37176.1575,[36799]
2590,33098.9625,[33996]
2591,17779.7325,[17401]
2592,33486.715,[30277]
2593,30633.1925,[29541]
2594,20208.67,[19995]
2595,20510.3875,[16654]
2596,27613.015,[20500]
2597,42663.6475,[40659]
2598,27148.9075,[27014]
2599,28563.2325,[27166]
2600,2475.6725,[395]
2601,2193.2875,[2926]
2602,37169.8125,[35627]
2603,22464.335,[22938]
2604,27805.11,[27080]
2605,34094.13,[34000]
2606,27285.0175,[27250]
2607,31632.835,[31624]
2608,31035.51,[35313]
2609,42142.5025,[42140]
2610,41728.045,[42041]
2611,22864.4675,[22724]
2612,41091.0225,[44657]
2613,35278.815,[32500]
2614,35631.39,[35403]
2615,3723.24,[300]
2616,40646.23,[44276]
2617,34845.135,[35689]
2618,28503.1125,[26019]
2619,24703.2975,[23775]
2620,30794.01,[31500]
2621,15189.505,[24664]
2622,28757.495,[29465]
2623,26715.0025,[30244]
2624,39134.11,[37400]
2625,24847.7275,[27549]
2626,28433.0975,[28125]
2627,14367.665,[14921]
2628,24885.5125,[24762]
2629,29345.0475,[27672]
2630,16073.3525,[11500]
2631,19183.62,[18389]
2632,21104.0125,[20999]
2633,37220.0975,[38530]
2634,21285.15,[17200]
2635,38088.0075,[39676]
2636,15641.0025,[14901]
2637,38162.1825,[38911]
2638,3980.0175,[25000]
2639,25676.4325,[29027]
2640,15351.27,[12752]
2641,16518.66,[16269]
2642,22276.4475,[19672]
2643,43220.3975,[44000]
2644,6600.0,[6600]
2645,34852.1125,[33502]
2646,8459.02,[5555]
2647,23871.875,[21500]
2648,26158.495,[25257]
2649,36989.945,[31841]
2650,36233.9325,[35035]
