,Sale_Price,List_Price,Pct_of_List,Book_Value,Model_Year,Odometer,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life
8351,38805,20500.0,0.528282438,31598.32,2015.0,290634.0,270,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8352,37130,12500.0,0.336654996,31782.59,2015.0,165990.0,150,5.57,2.0,6.0,14550.0,7270.0,215.0,2500.0,200000.0
8353,46456,24250.0,0.521999311,31013.92,2015.0,242877.0,270,4.78,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
8371,27171,22500.0,0.828088771,26792.12,2015.0,315570.0,270,4.3,2.0,6.0,17500.0,10000.0,270.0,2000.0,240000.0
8373,27777,25000.0,0.900025201,47500.0,2016.0,200483.0,189,3.42,3.0,6.0,3000.0,13300.0,100.0,1000.0,850000.0
8375,21432,17000.0,0.79320642,16591.49,2014.0,158524.0,151,5.12,2.0,6.0,11020.0,6830.0,150.0,2800.0,200000.0
8376,18727,10300.0,0.55000801,16748.48,2014.0,183940.0,151,5.12,2.0,6.0,11020.0,6830.0,150.0,2800.0,200000.0
8389,22506,20500.0,0.910868213,5162.57,2007.0,214878.0,150,5.29,2.0,6.0,23000.0,10000.0,250.0,2200.0,400000.0
8390,17873,17945.0,1.004028423,17593.66,2014.0,190289.0,150,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
8391,23466,23500.0,1.001448905,18199.09,2014.0,114730.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
8392,32438,30000.0,0.924841236,28005.73,2014.0,677696.0,166,2.5,2.0,6.0,23000.0,12000.0,410.0,1800.0,700000.0
8393,40433,36995.0,0.914970445,47193.75,2014.0,773660.0,284,3.58,3.0,10.0,40000.0,13300.0,500.0,1800.0,850000.0
8394,28434,15750.0,0.553914328,17412.31,2015.0,103280.0,170,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,200000.0
8404,60565,36500.0,0.602658301,43260.08,2015.0,71151.0,181,3.55,3.0,10.0,40000.0,12000.0,345.0,1900.0,280000.0
8406,42000,42000.0,1.0,45388.1,2015.0,473021.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8407,42000,42000.0,1.0,46721.4,2015.0,504325.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8408,42000,42000.0,1.0,45400.34,2015.0,496733.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8409,42000,42000.0,1.0,45568.12,2015.0,479459.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8410,42000,42000.0,1.0,45400.14,2015.0,464343.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8411,42000,42000.0,1.0,45400.84,2015.0,467729.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8412,42000,42000.0,1.0,45387.32,2015.0,452655.0,228,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8413,57800,52020.0,0.9,39163.61,2015.0,372247.0,228,3.36,3.0,10.0,20000.0,12000.0,450.0,1800.0,850000.0
8414,47250,26000.0,0.55026455,18369.77,2007.0,256089.0,272,4.63,3.0,10.0,40000.0,16000.0,335.0,2100.0,450000.0
8415,1000,975.0,0.975,1622.38,2000.0,157500.0,135,4.1,2.0,4.0,5700.0,4300.0,200.0,4000.0,120000.0
8416,34444,31000.0,0.900011613,34162.02,2015.0,636102.0,228,2.47,3.0,10.0,40000.0,12000.0,400.0,1800.0,850000.0
8417,1200,975.0,0.8125,0.17,2000.0,167989.0,135,4.1,2.0,4.0,5700.0,4300.0,200.0,4000.0,120000.0
8418,29769,27500.0,0.923779771,28441.96,2015.0,755538.0,180,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8419,32226,29000.0,0.899894495,30908.64,2015.0,707849.0,180,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8420,42636,27750.0,0.65085843,37340.03,2013.0,584665.0,230,2.64,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8421,29348,15500.0,0.528145018,25126.52,2013.0,60485.0,272,3.9,2.0,6.0,19000.0,10000.0,215.0,2200.0,280000.0
8422,32887,16500.0,0.501718004,24619.19,2012.0,142269.0,201,4.88,2.0,6.0,13660.0,7000.0,300.0,2800.0,240000.0
8423,32407,16500.0,0.509149258,24612.8,2012.0,150966.0,201,4.88,2.0,6.0,13660.0,7000.0,300.0,2800.0,240000.0
8424,31718,16500.0,0.520209345,24607.09,2012.0,158148.0,201,4.88,2.0,6.0,13660.0,7000.0,300.0,2800.0,240000.0
8425,41896,38000.0,0.907007829,41616.67,2013.0,118666.0,254,4.63,3.0,10.0,40000.0,14000.0,310.0,2000.0,280000.0
8426,42296,38000.0,0.898430112,42016.55,2013.0,102976.0,254,4.63,3.0,10.0,40000.0,14000.0,310.0,2000.0,280000.0
8427,40041,26000.0,0.649334432,34814.26,2013.0,602267.0,230,0.0,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8428,27477,21495.0,0.782290643,21334.08,2013.0,323713.0,215,4.88,2.0,6.0,19000.0,10000.0,240.0,2300.0,240000.0
8429,11918,11100.0,0.931364323,8579.48,2012.0,129654.0,159,3.73,2.0,6.0,8600.0,4600.0,270.0,5200.0,120000.0
8430,20886,11000.0,0.526668582,20506.53,2013.0,260213.0,272,5.57,2.0,6.0,19000.0,10000.0,230.0,2200.0,240000.0
8431,13643,12825.0,0.940042513,8579.52,2012.0,128947.0,159,3.73,2.0,6.0,8600.0,4600.0,270.0,5200.0,120000.0
8432,13999,12650.0,0.903635974,13089.23,2013.0,164730.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
8433,13999,7000.0,0.500035717,13089.23,2013.0,137023.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
8434,13999,7000.0,0.500035717,13089.43,2013.0,226774.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
8435,23035,26035.0,1.130236596,14952.14,2009.0,258575.0,290,5.86,2.0,6.0,21000.0,10000.0,220.0,2600.0,240000.0
8436,28377,12750.0,0.449307538,26491.98,2013.0,273252.0,255,3.9,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8437,20100,12250.0,0.609452736,19820.83,2012.0,151566.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8438,14295,13500.0,0.944386149,14015.59,2013.0,320265.0,272,3.9,2.0,6.0,19000.0,10000.0,245.0,2200.0,280000.0
8439,19500,8000.0,0.41025641,41757.03,2013.0,365535.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8440,11908,10000.0,0.839771582,11528.36,2013.0,238113.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8441,16682,7000.0,0.419613955,24570.27,2013.0,565904.0,175,2.5,3.0,8.0,23000.0,12000.0,435.0,2100.0,700000.0
8442,39537,39545.0,1.000202342,28470.47,2013.0,227125.0,240,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8443,21406,12000.0,0.560590489,21126.0,2012.0,95523.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,240000.0
8444,4999,3500.0,0.700140028,17136.89,2013.0,128575.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8445,63901,59500.0,0.931127838,56787.68,2013.0,409875.0,265,3.55,2.0,10.0,40000.0,14700.0,350.0,1800.0,450000.0
8446,53350,49250.0,0.923149016,47372.2,2013.0,67884.0,290,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
8447,22438,21050.0,0.938140654,21215.68,2013.0,286021.0,217,3.9,2.0,6.0,19000.0,10000.0,230.0,2200.0,240000.0
8448,6995,4000.0,0.571837026,23619.58,2013.0,236816.0,264,3.55,3.0,10.0,40000.0,12000.0,330.0,2000.0,280000.0
8449,37152,28500.0,0.767118863,36818.96,2013.0,541487.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8450,25111,14000.0,0.557524591,19066.13,2012.0,142771.0,165,4.88,2.0,6.0,13660.0,7000.0,300.0,2800.0,240000.0
8451,51900,46800.0,0.901734104,37511.97,2013.0,212344.0,218,5.88,2.0,6.0,21000.0,10000.0,220.0,2300.0,280000.0
8452,42554,40500.0,0.951731917,23926.4,2013.0,261227.0,245,3.55,3.0,10.0,40000.0,12000.0,270.0,2000.0,280000.0
8453,27285,24600.0,0.901594283,22897.08,2013.0,69302.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8454,35142,21085.0,0.599994309,32719.35,2013.0,259677.0,270,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8455,14000,14000.0,1.0,9937.39,2013.0,233128.0,286,5.22,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8456,15000,15000.0,1.0,9043.1,2013.0,223147.0,286,5.22,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8457,34750,31900.0,0.917985612,33014.79,2013.0,644357.0,223,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
8467,35430,32446.0,0.91577759,33415.8,2015.0,805397.0,178,2.47,3.0,10.0,20000.0,13300.0,455.0,1800.0,850000.0
8468,25500,23950.0,0.939215686,5228.15,2007.0,96242.0,272,5.29,2.0,6.0,19000.0,10000.0,220.0,2600.0,240000.0
8469,25075,23570.0,0.93998006,5229.15,2007.0,99547.0,272,5.29,2.0,6.0,19000.0,10000.0,220.0,2600.0,240000.0
8470,31099,28000.0,0.900350494,29505.76,2015.0,867943.0,228,3.55,3.0,10.0,40000.0,12000.0,475.0,1800.0,850000.0
8471,47366,43000.0,0.907824178,24322.73,2014.0,294865.0,295,5.88,3.0,10.0,40000.0,12000.0,270.0,2000.0,280000.0
8472,47900,44000.0,0.918580376,24727.66,2015.0,142836.0,154,5.13,2.0,6.0,19000.0,8000.0,250.0,2300.0,240000.0
8473,32846,27000.0,0.822017902,31382.22,2015.0,818878.0,228,3.55,3.0,10.0,40000.0,12000.0,475.0,1800.0,850000.0
8474,31938,29000.0,0.908009268,30311.93,2015.0,856861.0,210,2.5,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8475,6500,5500.0,0.846153846,6399.36,2007.0,454283.0,152,3.73,2.0,6.0,23000.0,12000.0,350.0,1800.0,700000.0
8476,29230,15000.0,0.513171399,26731.34,2014.0,210991.0,176,5.57,2.0,6.0,14550.0,7270.0,215.0,2500.0,200000.0
8477,27602,26000.0,0.941960728,26424.26,2014.0,745589.0,198,3.36,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8478,27468,25000.0,0.910149993,26019.26,2014.0,748125.0,198,3.36,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8479,10383,10405.0,1.002118848,12785.55,2015.0,98716.0,120,3.96,2.0,4.0,2732.0,2486.0,169.0,6000.0,120000.0
8480,45873,41286.0,0.90000654,46522.92,2014.0,673625.0,284,3.58,3.0,10.0,40000.0,13300.0,500.0,1800.0,850000.0
8481,40863,37200.0,0.910359005,28907.44,2014.0,200732.0,228,5.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8483,21490,13250.0,0.616565845,21210.9,2012.0,145199.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8484,21433,13250.0,0.618205571,21153.67,2012.0,146342.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8485,20309,17000.0,0.83706731,20029.79,2012.0,159800.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8486,22307,22400.0,1.004169095,22027.24,2012.0,128852.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8487,50050,27000.0,0.53946054,29109.79,2009.0,297485.0,272,3.73,3.0,10.0,40000.0,14000.0,310.0,2100.0,450000.0
8488,39222,25750.0,0.6565193,36615.13,2013.0,500921.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8489,37500,30006.0,0.80016,34815.89,2013.0,625279.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
8490,39251,23560.0,0.600239484,33757.31,2013.0,221601.0,240,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8492,59500,44905.0,0.754705882,44743.19,2013.0,728915.0,213,4.1,2.0,6.0,46000.0,12000.0,600.0,1800.0,850000.0
8493,59900,44905.0,0.74966611,44548.61,2013.0,718278.0,213,4.1,2.0,6.0,46000.0,12000.0,600.0,1800.0,850000.0
8494,5500,5500.0,1.0,14598.2,2013.0,185438.0,132,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8495,30472,2405.0,0.078924915,29342.03,2013.0,198524.0,224,4.56,2.0,6.0,13500.0,7000.0,300.0,2600.0,280000.0
8496,44628,40650.0,0.910863135,34634.56,2013.0,563990.0,230,3.55,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
8497,36715,33100.0,0.901538881,25765.42,2012.0,265352.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8498,35533,29000.0,0.816142741,27820.62,2012.0,277165.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8499,22314,20800.0,0.93215022,20905.69,2012.0,118725.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8500,43900,40000.0,0.911161731,26358.98,2013.0,93281.0,255,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8501,35059,35100.0,1.001169457,31937.39,2012.0,472058.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8502,48633,32500.0,0.668270516,34916.6,2013.0,470136.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8503,43196,23750.0,0.549819428,31206.12,2013.0,172714.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8504,44759,25750.0,0.575303291,17756.29,2013.0,194569.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8505,37749,24500.0,0.649023815,30698.64,2013.0,583368.0,199,0.0,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8506,40042,37900.0,0.946506169,30269.51,2013.0,506942.0,199,0.0,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8507,31102,18750.0,0.602855122,22602.1,2011.0,258064.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8508,30132,22835.0,0.757832205,25645.67,2013.0,534206.0,158,4.3,2.0,6.0,23000.0,12000.0,370.0,1900.0,425000.0
8509,36580,35000.0,0.956806998,26515.32,2012.0,231690.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8510,32500,30750.0,0.946153846,30852.48,2012.0,632475.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
8511,44650,24500.0,0.548712206,25557.64,2012.0,150983.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8512,40231,22000.0,0.546841988,25552.41,2012.0,170938.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8513,33190,31000.0,0.93401627,29561.32,2012.0,461564.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
8514,23000,11300.0,0.491304348,16948.82,2013.0,375379.0,300,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8515,11999,6000.0,0.50004167,11649.46,2012.0,292509.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
8516,11999,6000.0,0.50004167,11289.32,2012.0,316661.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
8517,11999,6500.0,0.541711809,11445.16,2012.0,232368.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
8518,11999,11000.0,0.916743062,11289.19,2012.0,239922.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
8519,18632,17400.0,0.933877201,17829.32,2013.0,408008.0,265,5.57,2.0,6.0,17500.0,10000.0,200.0,2300.0,240000.0
8520,38200,35000.0,0.916230367,17034.39,2013.0,124069.0,215,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8521,25565,20000.0,0.782319578,24668.1,2012.0,93694.0,109,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8531,10997,6500.0,0.591070292,15813.06,2014.0,141984.0,170,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,200000.0
8532,11000,10000.0,0.909090909,16406.47,2014.0,152403.0,170,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,200000.0
8533,40555,36500.0,0.900012329,17992.8,2014.0,219634.0,215,3.91,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8534,49817,33750.0,0.677479575,46557.4,2014.0,518400.0,228,3.55,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8535,9743,8770.0,0.900133429,10814.02,2014.0,102485.0,104,3.96,2.0,4.0,2732.0,2486.0,169.0,6000.0,120000.0
8537,9732,9000.0,0.924784217,1813.02,2012.0,128348.0,0,3.73,1.0,4.0,2900.0,2534.0,252.0,5600.0,120000.0
8538,24012,22000.0,0.916208562,20527.14,2007.0,260052.0,179,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8539,499,500.0,1.002004008,2143.57,1998.0,79507.0,155,4.1,2.0,4.0,6084.0,4300.0,250.0,4600.0,120000.0
8540,27250,25000.0,0.917431193,25217.23,2014.0,101595.0,165,4.1,2.0,6.0,9750.0,5250.0,300.0,2800.0,280000.0
8541,27264,14350.0,0.526335094,26884.93,2015.0,180328.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8542,27446,14100.0,0.513736064,27066.82,2015.0,178670.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8543,29325,27000.0,0.920716113,18165.78,2014.0,342923.0,270,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8544,14881,13900.0,0.934077011,14602.22,2015.0,240475.0,150,4.55,2.0,6.0,11020.0,6830.0,210.0,2500.0,200000.0
8545,52988,45946.0,0.867101985,47201.8,2014.0,535675.0,237,0.0,3.0,10.0,40000.0,13300.0,455.0,1800.0,850000.0
8546,13847,13000.0,0.938831516,3859.29,2008.0,164617.0,132,4.77,2.0,6.0,14550.0,6830.0,205.0,2600.0,200000.0
8547,19302,17316.0,0.897109108,35226.27,2011.0,801357.0,185,3.58,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
8548,45600,42250.0,0.926535088,30842.03,2012.0,154537.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
8549,11999,11999.0,1.0,11168.52,2012.0,210969.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
8550,3499,2000.0,0.571591883,1690.25,2006.0,105412.0,0,4.1,2.0,4.0,5700.0,4300.0,270.0,5200.0,120000.0
8551,30793,26506.0,0.860780047,28430.04,2011.0,623055.0,234,3.42,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
8552,22391,13000.0,0.580590416,23330.91,2012.0,210456.0,236,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
8553,20485,17500.0,0.854283622,5590.23,2006.0,166301.0,254,4.11,2.0,6.0,21000.0,10000.0,225.0,2300.0,280000.0
8554,32062,17500.0,0.545817479,25642.13,2012.0,239614.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8555,26930,20995.0,0.779613814,24649.6,2011.0,202459.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
8556,14700,4000.0,0.272108844,17816.56,2012.0,170113.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
8557,21750,20793.0,0.956,21370.81,2012.0,92116.0,176,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8558,28735,21155.0,0.736210197,22289.52,2012.0,556633.0,165,3.58,2.0,6.0,23000.0,12000.0,410.0,1800.0,700000.0
8559,11999,11500.0,0.958413201,23327.17,2012.0,337653.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
8560,11999,6000.0,0.50004167,11336.86,2012.0,439528.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
8561,38059,25500.0,0.670012349,29845.88,2012.0,539401.0,230,3.55,3.0,10.0,40000.0,13200.0,450.0,1800.0,850000.0
8562,19833,16500.0,0.831946755,19553.21,2012.0,295138.0,270,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8563,13657,8000.0,0.585780186,4259.0,2011.0,117289.0,0,3.42,2.0,4.0,5700.0,4300.0,195.0,4600.0,120000.0
8564,34154,18000.0,0.527024653,25853.77,2012.0,232786.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8565,8999,7000.0,0.777864207,6044.85,2011.0,143146.0,0,3.42,2.0,4.0,5700.0,4300.0,195.0,4600.0,120000.0
8566,42507,40507.0,0.952948926,26332.01,2012.0,493608.0,230,3.36,3.0,10.0,40000.0,12000.0,500.0,1800.0,850000.0
8567,35994,33000.0,0.91681947,34204.29,2011.0,375284.0,210,3.58,3.0,10.0,40000.0,12000.0,475.0,1800.0,850000.0
8568,37351,22420.0,0.600251667,30544.05,2012.0,200308.0,240,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8569,37625,35000.0,0.930232558,31690.89,2012.0,343766.0,179,3.55,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8570,39372,36500.0,0.92705476,29313.35,2012.0,256382.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8571,36800,33495.0,0.910190217,31146.6,2012.0,220043.0,215,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8572,35440,22750.0,0.641930023,31799.03,2012.0,453000.0,189,2.64,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8573,10995,7500.0,0.68212824,29197.69,2012.0,1177083.0,233,2.64,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8574,29240,26350.0,0.901162791,25358.08,2012.0,134427.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
8575,61900,40750.0,0.658319871,59476.8,2015.0,546577.0,242,3.25,3.0,10.0,40000.0,13200.0,455.0,1900.0,850000.0
8576,62100,41000.0,0.660225443,59671.29,2015.0,535919.0,242,3.25,3.0,10.0,40000.0,13200.0,455.0,1900.0,850000.0
8577,48500,44000.0,0.907216495,46209.84,2015.0,441160.0,178,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8580,12595,11000.0,0.873362445,47388.41,2014.0,451804.0,228,3.36,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8581,32309,15100.0,0.467362035,21238.24,2015.0,307842.0,270,5.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8582,32877,30000.0,0.912492016,32498.72,2014.0,107459.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
8584,26220,23600.0,0.900076278,19185.08,2014.0,130594.0,176,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
8585,46489,26500.0,0.570027318,37410.8,2015.0,201142.0,270,5.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
8586,14999,8000.0,0.533368891,5083.39,2007.0,122014.0,252,5.57,2.0,6.0,17500.0,8000.0,190.0,2300.0,240000.0
8587,15000,8000.0,0.533333333,5108.57,2007.0,172310.0,252,5.57,2.0,6.0,17500.0,8000.0,190.0,2300.0,240000.0
8590,44400,40000.0,0.900900901,33238.74,2015.0,161496.0,186,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8591,55000,45000.0,0.818181818,37994.89,2015.0,118837.0,154,5.13,2.0,6.0,19000.0,8000.0,250.0,2300.0,240000.0
8592,32480,18000.0,0.554187192,22688.5,2012.0,201999.0,286,4.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8593,29833,16500.0,0.553078805,29453.52,2012.0,412410.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8594,23589,26589.0,1.127177922,22525.49,2011.0,706704.0,230,3.36,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8595,26000,22000.0,0.846153846,20079.54,2012.0,353169.0,286,4.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8596,7997,5000.0,0.625234463,7043.13,2007.0,223791.0,188,5.29,3.0,10.0,40000.0,16000.0,200.0,2400.0,280000.0
8597,39090,21750.0,0.556408289,28402.72,2012.0,197000.0,286,4.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8598,38931,36258.0,0.931340063,28192.87,2012.0,228430.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
8599,14506,17506.0,1.206810975,12621.62,2009.0,233333.0,254,5.29,2.0,6.0,19000.0,10000.0,225.0,2300.0,240000.0
8600,30109,17000.0,0.564615231,25554.91,2012.0,281405.0,286,4.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
8601,34649,31300.0,0.903344974,27033.02,2012.0,150026.0,235,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
8602,27965,27000.0,0.96549258,29216.68,2012.0,702699.0,230,3.36,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
8603,31281,28500.0,0.911096193,23511.89,2011.0,256688.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8604,40651,34738.0,0.854542324,24333.6,2011.0,199950.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8605,27133,27155.0,1.000810821,23047.85,2012.0,261369.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8606,29989,23995.0,0.800126713,6686.15,2008.0,207254.0,272,5.86,2.0,6.0,21000.0,10000.0,220.0,2600.0,240000.0
8607,36292,19500.0,0.537308498,23752.59,2012.0,220986.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8608,29750,27000.0,0.907563025,5641.76,2007.0,61690.0,272,5.29,2.0,6.0,19000.0,10000.0,220.0,2600.0,240000.0
8609,9995,7750.0,0.775387694,26715.87,2015.0,331499.0,289,5.22,2.0,6.0,17500.0,10000.0,260.0,2200.0,240000.0
8610,33040,26500.0,0.802058111,24331.81,2014.0,74200.0,150,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
8611,56500,52000.0,0.920353982,48257.04,2015.0,418883.0,228,3.36,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
8612,9149,6417.0,0.70138813,1811.67,2012.0,129729.0,0,3.73,1.0,4.0,2900.0,2534.0,252.0,5600.0,120000.0
8613,37507,27375.0,0.729863759,36991.07,2015.0,763859.0,160,2.5,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
8614,24997,14300.0,0.572068648,24618.27,2015.0,383177.0,270,5.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
8615,23889,21750.0,0.910460882,17629.2,2015.0,182468.0,176,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
